# BUSCO version is: 5.1.2 
# The lineage dataset is: viridiplantae_odb10 (Creation date: 2024-01-08, number of genomes: 57, number of BUSCOs: 425)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
123838at33090	Complete	h2tg000003l	21517028	21522102	-	356.1	263	https://v10-1.orthodb.org/?query=123838at33090	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
125550at33090	Complete	h2tg000011l	9758156	9767418	-	104.2	122	https://v10-1.orthodb.org/?query=125550at33090	Regulatory protein RecX
125747at33090	Complete	h2tg000004l	291920	303159	-	236.7	201	https://v10-1.orthodb.org/?query=125747at33090	Predicted protein
126138at33090	Complete	h2tg000013l	298956	333192	-	594.5	439	https://v10-1.orthodb.org/?query=126138at33090	DnaJ domain
126427at33090	Complete	h2tg000030l	3642357	3647462	-	352.2	222	https://v10-1.orthodb.org/?query=126427at33090	RmlD-like substrate binding domain
127059at33090	Complete	h2tg000001l	27680807	27705459	-	508.6	320	https://v10-1.orthodb.org/?query=127059at33090	Aminoacyl-tRNA synthetase, class Ic
128774at33090	Complete	h2tg000004l	4249624	4258947	-	302.1	215	https://v10-1.orthodb.org/?query=128774at33090	Proteasome assembly chaperone 2
130268at33090	Complete	h2tg000023l	8858132	8873053	+	325.6	215	https://v10-1.orthodb.org/?query=130268at33090	Methyltransferase type 11
130279at33090	Complete	h2tg000016l	1412601	1419051	-	384.0	237	https://v10-1.orthodb.org/?query=130279at33090	Plastid lipid-associated protein/fibrillin conserved domain
130637at33090	Complete	h2tg000007l	29328822	29347058	-	380.1	233	https://v10-1.orthodb.org/?query=130637at33090	Protein kinase domain
131556at33090	Complete	h2tg000013l	3501335	3504564	+	497.3	304	https://v10-1.orthodb.org/?query=131556at33090	SUF system FeS cluster assembly, SufBD
131874at33090	Complete	h2tg000009l	16642798	16654903	-	773.7	523	https://v10-1.orthodb.org/?query=131874at33090	ABC transporter type 1, transmembrane domain
131914at33090	Complete	h2tg000003l	14918899	14944519	+	177.1	177	https://v10-1.orthodb.org/?query=131914at33090	Aspartate/glutamate/uridylate kinase
133112at33090	Fragmented	h2tg000024l	20483668	20491381	-	190.9	185	https://v10-1.orthodb.org/?query=133112at33090	Predicted protein
133622at33090	Duplicated	h2tg000007l	26725830	26734674	-	350.4	279	https://v10-1.orthodb.org/?query=133622at33090	OTU domain
133622at33090	Duplicated	h2tg000026l	1965512	1974376	-	347.4	279	https://v10-1.orthodb.org/?query=133622at33090	OTU domain
134078at33090	Complete	h2tg000016l	15220776	15233588	+	383.8	243	https://v10-1.orthodb.org/?query=134078at33090	Pseudouridine-5'-phosphate glycosidase
135419at33090	Complete	h2tg000017l	2125539	2126906	-	494.5	282	https://v10-1.orthodb.org/?query=135419at33090	NAD(P)-binding domain
135892at33090	Complete	h2tg000003l	21985656	21992438	+	648.0	428	https://v10-1.orthodb.org/?query=135892at33090	Pyridoxal phosphate-dependent transferase
136118at33090	Complete	h2tg000007l	8351376	8355879	+	807.2	449	https://v10-1.orthodb.org/?query=136118at33090	WD40 repeat
136267at33090	Complete	h2tg000011l	6959631	6966852	+	330.1	252	https://v10-1.orthodb.org/?query=136267at33090	Leucine-rich repeat, cysteine-containing subtype
136579at33090	Complete	h2tg000024l	1517892	1523804	-	341.6	316	https://v10-1.orthodb.org/?query=136579at33090	HI0933-like insert domain superfamily
137018at33090	Complete	h2tg000003l	1782092	1796399	+	544.7	286	https://v10-1.orthodb.org/?query=137018at33090	Photosynthesis system II assembly factor Ycf48/Hcf136
137771at33090	Complete	h2tg000015l	12464511	12474543	-	905.2	530	https://v10-1.orthodb.org/?query=137771at33090	Kelch repeat type 1
137787at33090	Complete	h2tg000002l	25650101	25655740	+	538.8	446	https://v10-1.orthodb.org/?query=137787at33090	U3 small nucleolar RNA-associated protein 6
138499at33090	Complete	h2tg000023l	63626	73891	-	256.7	156	https://v10-1.orthodb.org/?query=138499at33090	Tetratricopeptide repeat
138782at33090	Complete	h2tg000024l	27142225	27147285	+	404.5	251	https://v10-1.orthodb.org/?query=138782at33090	Domain of unknown function DUF1995
139062at33090	Complete	h2tg000009l	3322089	3337217	-	314.4	260	https://v10-1.orthodb.org/?query=139062at33090	Vps72/YL1, C-terminal
139450at33090	Complete	h2tg000016l	21318105	21326179	+	281.4	252	https://v10-1.orthodb.org/?query=139450at33090	Leucine-rich repeat
139497at33090	Complete	h2tg000020l	2731320	2807245	+	1040.3	853	https://v10-1.orthodb.org/?query=139497at33090	Structural maintenance of chromosomes protein 5
140683at33090	Complete	h2tg000004l	2786593	2787682	-	223.8	207	https://v10-1.orthodb.org/?query=140683at33090	Glycerol kinase
140876at33090	Complete	h2tg000001l	24111935	24115642	-	339.2	212	https://v10-1.orthodb.org/?query=140876at33090	PsbP, C-terminal
141370at33090	Complete	h2tg000014l	16328432	16336350	+	356.7	211	https://v10-1.orthodb.org/?query=141370at33090	Integral membrane protein TerC
141861at33090	Complete	h2tg000002l	23880840	23885663	-	194.5	129	https://v10-1.orthodb.org/?query=141861at33090	Alpha-ketoglutarate-dependent dioxygenase AlkB-like
142077at33090	Complete	h2tg000006l	23984516	23989817	+	373.6	227	https://v10-1.orthodb.org/?query=142077at33090	Chlorophyll A-B binding protein
142382at33090	Complete	h2tg000016l	406174	408757	+	197.1	197	https://v10-1.orthodb.org/?query=142382at33090	PDZ domain
142433at33090	Complete	h2tg000007l	24441229	24455256	-	277.7	220	https://v10-1.orthodb.org/?query=142433at33090	tRNA/rRNA methyltransferase, SpoU type
143102at33090	Complete	h2tg000001l	18675822	18681062	+	438.8	257	https://v10-1.orthodb.org/?query=143102at33090	EamA domain
143347at33090	Complete	h2tg000006l	13135502	13150711	+	366.2	227	https://v10-1.orthodb.org/?query=143347at33090	Tetrapyrrole methylase
143963at33090	Complete	h2tg000003l	2962791	2974864	-	245.5	219	https://v10-1.orthodb.org/?query=143963at33090	SnoaL-like domain
143978at33090	Complete	h2tg000005l	988678	1011679	-	1451.2	948	https://v10-1.orthodb.org/?query=143978at33090	Tetratricopeptide repeat
144144at33090	Complete	h2tg000014l	21802053	21811732	+	276.5	180	https://v10-1.orthodb.org/?query=144144at33090	CAP Gly-rich domain
144680at33090	Complete	h2tg000004l	2483721	2484839	-	312.4	250	https://v10-1.orthodb.org/?query=144680at33090	Ankyrin repeat-containing domain
144716at33090	Complete	h2tg000003l	19764977	19770205	-	332.7	227	https://v10-1.orthodb.org/?query=144716at33090	CAAX prenyl protease 2
144765at33090	Complete	h2tg000006l	21763140	21771659	-	411.6	255	https://v10-1.orthodb.org/?query=144765at33090	DNA glycosylase
144990at33090	Complete	h2tg000020l	3957228	3958136	+	398.6	251	https://v10-1.orthodb.org/?query=144990at33090	Squalene/phytoene synthase
145061at33090	Complete	h2tg000031l	1109991	1114615	-	817.3	472	https://v10-1.orthodb.org/?query=145061at33090	Tetratricopeptide repeat
145734at33090	Complete	h2tg000006l	20464658	20467647	+	471.3	280	https://v10-1.orthodb.org/?query=145734at33090	Methyltransferase type 11
146354at33090	Complete	h2tg000006l	22807332	22808225	-	286.6	190	https://v10-1.orthodb.org/?query=146354at33090	Thioredoxin
146469at33090	Complete	h2tg000003l	22428385	22431297	+	344.7	217	https://v10-1.orthodb.org/?query=146469at33090	Enoyl-CoA hydratase/isomerase
146772at33090	Complete	h2tg000007l	10867536	10870721	+	379.0	242	https://v10-1.orthodb.org/?query=146772at33090	Pantoate-beta-alanine ligase
146921at33090	Complete	h2tg000015l	308103	309852	-	363.3	212	https://v10-1.orthodb.org/?query=146921at33090	Magnesium-protoporphyrin IX methyltransferase
147083at33090	Complete	h2tg000006l	13208608	13212099	+	307.4	234	https://v10-1.orthodb.org/?query=147083at33090	NAD(P)-binding domain superfamily
147262at33090	Complete	h2tg000017l	2679087	2689454	-	358.5	242	https://v10-1.orthodb.org/?query=147262at33090	ABC/ECF transporter, transmembrane component
148236at33090	Complete	h2tg000017l	23365274	23373936	+	269.6	200	https://v10-1.orthodb.org/?query=148236at33090	Uncharacterised protein family UPF0454
148539at33090	Complete	h2tg000006l	20284618	20293452	-	579.8	389	https://v10-1.orthodb.org/?query=148539at33090	GTP binding domain
148839at33090	Complete	h2tg000005l	2064563	2068594	-	441.3	324	https://v10-1.orthodb.org/?query=148839at33090	Proteasome component (PCI) domain
149782at33090	Complete	h2tg000024l	4057231	4061504	+	222.6	176	https://v10-1.orthodb.org/?query=149782at33090	Ribosome recycling factor
150470at33090	Complete	h2tg000003l	12001517	12011983	+	270.9	202	https://v10-1.orthodb.org/?query=150470at33090	Protein HGH1 N-terminal
150559at33090	Complete	h2tg000024l	3248805	3251543	+	240.0	170	https://v10-1.orthodb.org/?query=150559at33090	Ribosomal RNA processing protein 8
152317at33090	Complete	h2tg000015l	6816630	6826682	-	352.2	235	https://v10-1.orthodb.org/?query=152317at33090	Translation initiation factor 3
153820at33090	Complete	h2tg000002l	19447413	19461417	+	493.2	306	https://v10-1.orthodb.org/?query=153820at33090	LPPG:FO 2-phospho-L-lactate transferase CofD/UPF0052
154870at33090	Complete	h2tg000024l	16340003	16382993	-	652.8	523	https://v10-1.orthodb.org/?query=154870at33090	Nicastrin
155102at33090	Complete	h2tg000009l	2709436	2714562	-	301.4	164	https://v10-1.orthodb.org/?query=155102at33090	Cytochrome c oxidase assembly protein CtaG/Cox11
156843at33090	Complete	h2tg000019l	19029228	19031223	-	302.8	183	https://v10-1.orthodb.org/?query=156843at33090	Ribosomal protein L3
156887at33090	Complete	h2tg000001l	984894	995642	-	310.8	194	https://v10-1.orthodb.org/?query=156887at33090	ABC transporter, conserved site
158492at33090	Duplicated	h2tg000007l	27570775	27578731	+	310.3	200	https://v10-1.orthodb.org/?query=158492at33090	Ribosome biogenesis protein
158492at33090	Duplicated	h2tg000026l	2828007	2835955	+	309.7	200	https://v10-1.orthodb.org/?query=158492at33090	Ribosome biogenesis protein
158957at33090	Complete	h2tg000001l	8212483	8229173	-	245.4	160	https://v10-1.orthodb.org/?query=158957at33090	HAD superfamily
160064at33090	Complete	h2tg000017l	6016976	6037785	-	328.1	208	https://v10-1.orthodb.org/?query=160064at33090	Electron transfer flavoprotein, beta subunit
160610at33090	Complete	h2tg000011l	2654026	2658159	-	438.2	250	https://v10-1.orthodb.org/?query=160610at33090	RNA-binding S4 domain
160680at33090	Complete	h2tg000005l	13451694	13527018	-	806.8	565	https://v10-1.orthodb.org/?query=160680at33090	Tetratricopeptide repeat
161054at33090	Complete	h2tg000011l	23008607	23014295	+	339.6	233	https://v10-1.orthodb.org/?query=161054at33090	Methyltransferase small domain
161066at33090	Duplicated	h2tg000026l	1676069	1718546	+	390.1	289	https://v10-1.orthodb.org/?query=161066at33090	FAD dependent oxidoreductase
161066at33090	Duplicated	h2tg000007l	26462549	26502505	+	388.5	289	https://v10-1.orthodb.org/?query=161066at33090	FAD dependent oxidoreductase
161269at33090	Complete	h2tg000015l	1098552	1102964	+	240.2	183	https://v10-1.orthodb.org/?query=161269at33090	Deoxycytidylate deaminase domain
161309at33090	Complete	h2tg000019l	4612959	4623719	-	337.9	245	https://v10-1.orthodb.org/?query=161309at33090	Calycin
161559at33090	Complete	h2tg000017l	23262291	23267842	+	224.9	228	https://v10-1.orthodb.org/?query=161559at33090	Protein prenyltransferase, alpha subunit
161966at33090	Complete	h2tg000007l	19906203	19915598	-	348.6	206	https://v10-1.orthodb.org/?query=161966at33090	RNA-binding S4 domain
162794at33090	Complete	h2tg000014l	18439767	18458947	-	451.9	252	https://v10-1.orthodb.org/?query=162794at33090	Putative tRNA (cytidine(32)/guanosine(34)-2'-O)-methyltransferase
163097at33090	Complete	h2tg000024l	2365584	2369792	+	522.6	305	https://v10-1.orthodb.org/?query=163097at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
163701at33090	Fragmented	h2tg000007l	619807	632539	+	114.9	97	https://v10-1.orthodb.org/?query=163701at33090	P-loop containing nucleoside triphosphate hydrolase
163833at33090	Complete	h2tg000012l	15404740	15470212	-	654.5	359	https://v10-1.orthodb.org/?query=163833at33090	THIF-type NAD/FAD binding fold
164019at33090	Complete	h2tg000025l	4778875	4787545	+	275.5	202	https://v10-1.orthodb.org/?query=164019at33090	Aminotransferase class IV
164280at33090	Complete	h2tg000024l	28729916	28733979	+	277.5	161	https://v10-1.orthodb.org/?query=164280at33090	Pre-mRNA-splicing factor 38
164556at33090	Complete	h2tg000011l	26259350	26273104	-	205.8	148	https://v10-1.orthodb.org/?query=164556at33090	Putative rRNA methylase
165103at33090	Complete	h2tg000025l	1938732	1944944	+	394.3	235	https://v10-1.orthodb.org/?query=165103at33090	Carbon-nitrogen hydrolase
166645at33090	Complete	h2tg000024l	13714	45939	+	1252.0	1038	https://v10-1.orthodb.org/?query=166645at33090	Sister chromatid cohesion protein
166660at33090	Complete	h2tg000014l	13066826	13084899	+	252.8	143	https://v10-1.orthodb.org/?query=166660at33090	ATP-dependent helicase/deoxyribonuclease subunit B
167076at33090	Complete	h2tg000009l	16244457	16246738	+	225.9	153	https://v10-1.orthodb.org/?query=167076at33090	Oxoglutarate/iron-dependent dioxygenase
167217at33090	Complete	h2tg000001l	25610484	25611239	+	419.9	216	https://v10-1.orthodb.org/?query=167217at33090	tRNA (guanine-N(7)-)-methyltransferase
167325at33090	Complete	h2tg000016l	247206	266097	-	173.0	150	https://v10-1.orthodb.org/?query=167325at33090	Unnamed product
167809at33090	Complete	h2tg000020l	7378611	7383625	+	314.5	167	https://v10-1.orthodb.org/?query=167809at33090	Peptidyl-prolyl cis-trans isomerase
167850at33090	Complete	h2tg000007l	19888309	19892230	-	200.9	171	https://v10-1.orthodb.org/?query=167850at33090	Autophagy-related protein 3
167932at33090	Complete	h2tg000006l	10902357	10904837	+	364.8	192	https://v10-1.orthodb.org/?query=167932at33090	PsbP, C-terminal
168269at33090	Complete	h2tg000007l	230541	247193	+	333.5	194	https://v10-1.orthodb.org/?query=168269at33090	P-loop containing nucleoside triphosphate hydrolase
168270at33090	Complete	h2tg000020l	2063284	2067270	+	394.9	235	https://v10-1.orthodb.org/?query=168270at33090	Tab2-like
168563at33090	Complete	h2tg000015l	18472831	18477093	-	197.1	174	https://v10-1.orthodb.org/?query=168563at33090	Tetratricopeptide repeat
169007at33090	Complete	h2tg000017l	2560943	2563884	-	253.4	147	https://v10-1.orthodb.org/?query=169007at33090	tRNA/rRNA methyltransferase, SpoU type
170939at33090	Complete	h2tg000015l	11074334	11081250	+	584.1	340	https://v10-1.orthodb.org/?query=170939at33090	ATPase, AAA-type, conserved site
170945at33090	Complete	h2tg000027l	1460700	1462370	-	526.1	332	https://v10-1.orthodb.org/?query=170945at33090	Helicase, C-terminal
171195at33090	Complete	h2tg000016l	15469634	15470362	-	311.3	193	https://v10-1.orthodb.org/?query=171195at33090	urease accessory protein F
171627at33090	Complete	h2tg000001l	11215203	11215875	+	183.1	137	https://v10-1.orthodb.org/?query=171627at33090	OPI10 family
171708at33090	Complete	h2tg000027l	3970520	3980645	-	279.1	249	https://v10-1.orthodb.org/?query=171708at33090	WD40-repeat-containing domain
171767at33090	Complete	h2tg000014l	14213887	14215724	+	289.5	179	https://v10-1.orthodb.org/?query=171767at33090	PsbP, C-terminal
172000at33090	Complete	h2tg000001l	25247320	25251565	+	466.1	290	https://v10-1.orthodb.org/?query=172000at33090	Ribosomal RNA small subunit methyltransferase H
172535at33090	Complete	h2tg000004l	12586410	12624271	-	662.2	392	https://v10-1.orthodb.org/?query=172535at33090	Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial
172666at33090	Complete	h2tg000024l	2650598	2660843	+	343.8	202	https://v10-1.orthodb.org/?query=172666at33090	Peptide deformylase
173119at33090	Complete	h2tg000022l	1215688	1216587	-	246.3	185	https://v10-1.orthodb.org/?query=173119at33090	DNA recombination and repair protein Rad51-like, C-terminal
173143at33090	Complete	h2tg000019l	3088454	3097950	-	219.8	155	https://v10-1.orthodb.org/?query=173143at33090	Nucleoporin, NSP1-like, C-terminal
173477at33090	Complete	h2tg000001l	27165339	27169920	-	232.1	155	https://v10-1.orthodb.org/?query=173477at33090	PITH domain
173581at33090	Complete	h2tg000014l	5801620	5853699	+	375.3	222	https://v10-1.orthodb.org/?query=173581at33090	TatD family
174202at33090	Complete	h2tg000001l	25663200	25666085	-	191.7	127	https://v10-1.orthodb.org/?query=174202at33090	RNA methyltransferase RlmH
174213at33090	Complete	h2tg000020l	1696180	1706805	+	235.1	210	https://v10-1.orthodb.org/?query=174213at33090	Folate-sensitive fragile site protein Fra10Ac1
174767at33090	Complete	h2tg000015l	9343165	9345278	+	447.1	235	https://v10-1.orthodb.org/?query=174767at33090	Histidine phosphatase superfamily
175583at33090	Complete	h2tg000019l	3007270	3021307	-	176.1	131	https://v10-1.orthodb.org/?query=175583at33090	Plastid lipid-associated protein/fibrillin conserved domain
175792at33090	Complete	h2tg000003l	2976168	2977165	+	218.0	177	https://v10-1.orthodb.org/?query=175792at33090	Winged helix-like DNA-binding domain superfamily
175963at33090	Complete	h2tg000017l	7125973	7128411	-	364.8	202	https://v10-1.orthodb.org/?query=175963at33090	Plastid lipid-associated protein/fibrillin conserved domain
176016at33090	Complete	h2tg000007l	1712786	1731440	+	293.3	157	https://v10-1.orthodb.org/?query=176016at33090	GNAT domain
176328at33090	Complete	h2tg000023l	10983693	11003530	+	746.4	498	https://v10-1.orthodb.org/?query=176328at33090	SUI1 domain
177296at33090	Complete	h2tg000005l	3031062	3036614	-	275.6	161	https://v10-1.orthodb.org/?query=177296at33090	Methyltransferase domain
177720at33090	Complete	h2tg000024l	22433928	22481644	+	530.4	391	https://v10-1.orthodb.org/?query=177720at33090	Transglutaminase-like
177964at33090	Complete	h2tg000003l	23125488	23128585	+	332.8	194	https://v10-1.orthodb.org/?query=177964at33090	Peptidylprolyl isomerase
178386at33090	Complete	h2tg000001l	5889595	5893114	-	334.5	218	https://v10-1.orthodb.org/?query=178386at33090	Glucose-6-phosphate 1-epimerase
179975at33090	Complete	h2tg000027l	237696	241384	+	214.6	122	https://v10-1.orthodb.org/?query=179975at33090	Pentapeptide repeat
180408at33090	Complete	h2tg000024l	5642743	5644132	-	283.3	162	https://v10-1.orthodb.org/?query=180408at33090	Cofactor assembly of complex C subunit B, CCB1
180466at33090	Complete	h2tg000014l	10428099	10432400	+	279.4	194	https://v10-1.orthodb.org/?query=180466at33090	Copper chaperone SCO1/SenC
180674at33090	Complete	h2tg000012l	17027589	17032390	-	416.0	235	https://v10-1.orthodb.org/?query=180674at33090	Nuclear protein
181108at33090	Complete	h2tg000001l	25675017	25677835	-	267.9	169	https://v10-1.orthodb.org/?query=181108at33090	Plastid lipid-associated protein/fibrillin conserved domain
182493at33090	Complete	h2tg000015l	4753006	4754330	+	222.2	173	https://v10-1.orthodb.org/?query=182493at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
182513at33090	Complete	h2tg000019l	6398021	6413637	-	342.9	240	https://v10-1.orthodb.org/?query=182513at33090	Protohaem IX farnesyltransferase
182936at33090	Complete	h2tg000008l	21516566	21534548	-	293.9	277	https://v10-1.orthodb.org/?query=182936at33090	Etoposide-induced 2.4
182952at33090	Complete	h2tg000001l	25072325	25079819	-	283.5	196	https://v10-1.orthodb.org/?query=182952at33090	Transcriptional regulator TACO1-like
183313at33090	Complete	h2tg000019l	600386	603920	+	352.2	226	https://v10-1.orthodb.org/?query=183313at33090	Protein-ribulosamine 3-kinase, chloroplastic
183396at33090	Complete	h2tg000015l	8844347	8847520	-	191.9	110	https://v10-1.orthodb.org/?query=183396at33090	Protein of unknown function DUF393
183719at33090	Complete	h2tg000001l	24901939	24914386	+	484.3	332	https://v10-1.orthodb.org/?query=183719at33090	Tocopherol cyclase
183931at33090	Complete	h2tg000011l	9951958	9955950	+	369.8	240	https://v10-1.orthodb.org/?query=183931at33090	WD40 repeat
184066at33090	Complete	h2tg000027l	3961275	3966243	-	144.6	95	https://v10-1.orthodb.org/?query=184066at33090	Protein of unknown function DUF3593
184405at33090	Complete	h2tg000007l	21215240	21218899	-	449.5	320	https://v10-1.orthodb.org/?query=184405at33090	DNA glycosylase
184776at33090	Complete	h2tg000007l	4824753	4826846	+	283.3	154	https://v10-1.orthodb.org/?query=184776at33090	NIF system FeS cluster assembly, NifU, C-terminal
185172at33090	Duplicated	h2tg000016l	14906337	14907041	-	174.1	105	https://v10-1.orthodb.org/?query=185172at33090	Molybdopterin synthase catalytic subunit
185172at33090	Duplicated	h2tg000016l	14778150	14819878	+	169.2	105	https://v10-1.orthodb.org/?query=185172at33090	Molybdopterin synthase catalytic subunit
185214at33090	Complete	h2tg000019l	168334	173212	+	232.9	173	https://v10-1.orthodb.org/?query=185214at33090	Plastid lipid-associated protein/fibrillin conserved domain
185696at33090	Complete	h2tg000019l	157002	161752	+	670.8	574	https://v10-1.orthodb.org/?query=185696at33090	TCF25/Rqc1
185941at33090	Complete	h2tg000006l	23837602	23839345	+	194.5	130	https://v10-1.orthodb.org/?query=185941at33090	PsbP, C-terminal
186340at33090	Complete	h2tg000024l	29415441	29418175	+	344.0	177	https://v10-1.orthodb.org/?query=186340at33090	PsbP, C-terminal
187462at33090	Complete	h2tg000001l	26716150	26723973	-	529.8	404	https://v10-1.orthodb.org/?query=187462at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
187866at33090	Complete	h2tg000014l	24541139	24541900	-	210.2	188	https://v10-1.orthodb.org/?query=187866at33090	DTW
187914at33090	Complete	h2tg000009l	20337289	20342764	+	445.9	323	https://v10-1.orthodb.org/?query=187914at33090	Mur ligase, central
188180at33090	Complete	h2tg000016l	18218035	18225245	+	273.8	144	https://v10-1.orthodb.org/?query=188180at33090	Lactoylglutathione lyase
188436at33090	Complete	h2tg000008l	2247471	2264321	+	247.4	177	https://v10-1.orthodb.org/?query=188436at33090	Mpv17/PMP22
188583at33090	Complete	h2tg000024l	26842237	26853451	+	399.0	242	https://v10-1.orthodb.org/?query=188583at33090	RuvA domain 2-like
188938at33090	Complete	h2tg000024l	8564658	8572780	+	335.3	182	https://v10-1.orthodb.org/?query=188938at33090	Protein of unknown function DUF2854
189891at33090	Complete	h2tg000020l	1067642	1071375	-	361.7	209	https://v10-1.orthodb.org/?query=189891at33090	Tetrapyrrole methylase
190390at33090	Complete	h2tg000001l	22833811	22841503	+	278.9	195	https://v10-1.orthodb.org/?query=190390at33090	Haem peroxidase
191125at33090	Complete	h2tg000006l	22677513	22682601	+	458.1	294	https://v10-1.orthodb.org/?query=191125at33090	RNA-binding S4 domain
191396at33090	Fragmented	h2tg000001l	23229751	23237814	+	247.3	179	https://v10-1.orthodb.org/?query=191396at33090	C-5 cytosine methyltransferase
191581at33090	Complete	h2tg000024l	26648082	26651289	+	397.2	224	https://v10-1.orthodb.org/?query=191581at33090	TPM domain
192090at33090	Complete	h2tg000014l	1949352	1957364	+	682.7	463	https://v10-1.orthodb.org/?query=192090at33090	MIF4G-like domain superfamily
192376at33090	Complete	h2tg000001l	25909745	25910613	+	177.3	105	https://v10-1.orthodb.org/?query=192376at33090	Peptidyl-tRNA hydrolase II domain superfamily
192456at33090	Complete	h2tg000014l	18217496	18224447	-	192.9	163	https://v10-1.orthodb.org/?query=192456at33090	OTU domain
192750at33090	Complete	h2tg000027l	624595	627657	+	381.7	217	https://v10-1.orthodb.org/?query=192750at33090	ATP-dependent Clp protease proteolytic subunit
193351at33090	Complete	h2tg000012l	4463586	4466160	+	236.3	132	https://v10-1.orthodb.org/?query=193351at33090	Protein of unknown function DUF393
193437at33090	Complete	h2tg000030l	903938	904522	+	209.7	131	https://v10-1.orthodb.org/?query=193437at33090	Molybdopterin cofactor biosynthesis C (MoaC) domain
193683at33090	Complete	h2tg000020l	15825189	15835669	+	191.7	151	https://v10-1.orthodb.org/?query=193683at33090	Multiple myeloma tumor-associated protein 2-like
193777at33090	Complete	h2tg000026l	3154551	3160867	-	354.2	251	https://v10-1.orthodb.org/?query=193777at33090	Peptidase M41-like
193982at33090	Complete	h2tg000013l	3553240	3565169	-	237.9	153	https://v10-1.orthodb.org/?query=193982at33090	Uncharacterised domain SAYSvFN
194002at33090	Complete	h2tg000007l	24134092	24136437	+	226.5	145	https://v10-1.orthodb.org/?query=194002at33090	Impact, N-terminal
194293at33090	Complete	h2tg000019l	605430	610097	-	275.5	225	https://v10-1.orthodb.org/?query=194293at33090	rRNA adenine N(6)-methyltransferase
194372at33090	Complete	h2tg000009l	16592271	16592735	+	187.1	101	https://v10-1.orthodb.org/?query=194372at33090	Uncharacterised protein family Ycf20
194467at33090	Complete	h2tg000030l	534519	535806	-	333.7	179	https://v10-1.orthodb.org/?query=194467at33090	Protein of unknown function DUF4079
195185at33090	Complete	h2tg000016l	6834353	6835186	-	375.9	208	https://v10-1.orthodb.org/?query=195185at33090	Ribosomal protein L4/L1e
195354at33090	Complete	h2tg000006l	17402092	17405108	-	207.0	157	https://v10-1.orthodb.org/?query=195354at33090	DNA glycosylase
195527at33090	Complete	h2tg000006l	1975483	2021019	+	450.7	302	https://v10-1.orthodb.org/?query=195527at33090	tRNA pseudouridine synthase
195843at33090	Complete	h2tg000005l	2361354	2363325	-	172.4	163	https://v10-1.orthodb.org/?query=195843at33090	Meiotic nuclear division protein 1 homolog
196198at33090	Complete	h2tg000020l	7020535	7042102	-	154.8	94	https://v10-1.orthodb.org/?query=196198at33090	Thioredoxin
196248at33090	Complete	h2tg000023l	545576	548534	-	182.4	122	https://v10-1.orthodb.org/?query=196248at33090	Transcription termination factor, mitochondrial/chloroplastic
196324at33090	Complete	h2tg000024l	9452171	9461323	+	308.9	212	https://v10-1.orthodb.org/?query=196324at33090	Alpha/Beta hydrolase fold
196325at33090	Complete	h2tg000014l	17166856	17169621	+	287.1	240	https://v10-1.orthodb.org/?query=196325at33090	WD40 repeat
196410at33090	Complete	h2tg000002l	10704078	10744012	+	350.4	221	https://v10-1.orthodb.org/?query=196410at33090	Alpha-N-methyltransferase NTM1
196443at33090	Missing
196490at33090	Complete	h2tg000022l	161302	180548	-	272.1	214	https://v10-1.orthodb.org/?query=196490at33090	YaeB, N-terminal domain superfamily
196512at33090	Complete	h2tg000003l	21169763	21173690	+	605.3	368	https://v10-1.orthodb.org/?query=196512at33090	Ribosome biogenesis GTPase RsgA
196850at33090	Complete	h2tg000004l	658330	664943	-	234.4	130	https://v10-1.orthodb.org/?query=196850at33090	Ribosome-binding factor A
196873at33090	Complete	h2tg000024l	5613719	5615428	-	293.7	149	https://v10-1.orthodb.org/?query=196873at33090	GNAT domain
196991at33090	Complete	h2tg000014l	22477277	22478966	+	221.9	192	https://v10-1.orthodb.org/?query=196991at33090	G-patch domain
197780at33090	Complete	h2tg000024l	305349	308488	-	345.8	182	https://v10-1.orthodb.org/?query=197780at33090	tRNA/rRNA methyltransferase, SpoU type
197838at33090	Complete	h2tg000001l	2757717	2758378	+	167.7	109	https://v10-1.orthodb.org/?query=197838at33090	Predicted protein
198012at33090	Complete	h2tg000002l	20010603	20016149	+	143.1	112	https://v10-1.orthodb.org/?query=198012at33090	D-aminoacyl-tRNA deacylase
198570at33090	Complete	h2tg000006l	21503124	21507727	-	409.6	283	https://v10-1.orthodb.org/?query=198570at33090	F-box domain
199163at33090	Complete	h2tg000025l	1607795	1616742	+	376.8	248	https://v10-1.orthodb.org/?query=199163at33090	tRNA-binding domain
199618at33090	Complete	h2tg000025l	1435713	1439075	+	504.6	325	https://v10-1.orthodb.org/?query=199618at33090	tRNA (guanine(26)-N(2))-dimethyltransferase
199795at33090	Complete	h2tg000014l	14916272	14921328	-	191.9	117	https://v10-1.orthodb.org/?query=199795at33090	TPM domain
200316at33090	Complete	h2tg000011l	3413042	3419093	-	421.9	276	https://v10-1.orthodb.org/?query=200316at33090	Cyclophilin-type peptidyl-prolyl cis-trans isomerase
